18.9
42.924
19.776
13.854
18.587
19.996
22.468
18.539
22.292
26.719
14.793
8.087
32.725
41.673
59.029
32.789
48.911
18.484
26.615
22.61
23.113
32.02
25.43
23.103
23.288
44.886
42.257
24.012
22.907
24.296
30.603
24.672
22.981
20.486
16.903
26.164
26.232
43.425
27.369
24.488
15.634
39.091
48.152
28.974
20.431
15.34
21.986
29.144
27.613
24.964
31.466
20.673
19.415
17.826
28.178
25.52
17.436
22.404
20.893
12.831
26.36
12.135
14.844
12.156
13.804
27.61
9.784
15.782
17.579
7.292
29.515
14.467
14.623
17.402
16.268
17.814
45.595
27.735
19.768
17.509
26.38
30.567
15.122
46.679
33.489
12.809
15.121
27.538
20.585
22.675
43.268
12.569
11.152
43.02
41.525
33.438
38.09
26.54
34.124
20.817
34.159
25.157
27.872
22.412
23.612
25.149
20.438
25.573
30.483
36.172
35.328
37.326
30.116
34.924
28.344
30.348
30.881
43.494
30.636
15.395
38.748
38.513
32.595
22.088
13.782
24.513
25.185
21.183
10.734
15.328
41.202
20.544
25.661
23.445
18.075
7.395
31.142
37.13
24.834
19.109
15.094
31.787
14.28
52.425
14.332
14.975
17.242
10.515
22.314
15.415
22.686
39.227
19.189
38.33
49.638
59.438
28.671
10.644
19.918
23.308
28.69
30.435
21.043
28.871
18.116
18.762
12.19
24.302
7.809
38.753
22.016
27.374
17.687
9.402
23.737
43.629
45.201
15.866
53.271
50.851
43.271
45
18.23
25.573
51.525
15.676
37.313
44.691
22.179
12.475
38.812
34.738
56.6
35.755
21.118
10.083
22.827
35.189
19.21
26.458
26.09
39.866
19.692
33.478
37.95
17.446
38.444
35.378
26.19
28.351
39.687
20.19
35.483
26.176
41.452
30.329
41.465
36.736
30.09
16.267
34.376
17.543
64.479
73.816
49.96
43.527
15.356
49.285
57.554
52.107
60.679
7.474
31.21
37.429
8.31
41.023
21.178
24.958
25.28
26.231
11.793
36.457
14.088
43.685
21.73
18.617
21.895
26.333
27.619
38.432
16.252
14.312
26.067
3.958
19.796
21.477
21.265
24.215
37.424
28.253
20.976
23.522
37.403
28.65
21.262
21.79
25.57
28.395
28.689
16.172
16.735
29.604
28.945
30.357
19.736
24.035
15.755
14.472
25.991
28.186
8.747
17.011
13.453
12.894
11.325
13.455
22.479
8.884
21.576
22.352
18.93
23.441
15.159
17.255
53.965
44.841
42.448
42.123
41.711
58.145
22.337
58.416
34.819
32.792
39.314
